HistGB,LightGBM (gbdt),LightGBM (goss),XGBoost,CatBoost,RandomForest,ExtraTrees,Yggdrasil,AutoGluon,KerasANN,Ridge (ensemble)
0.05938402984229824,0.05960569452359989,0.059550378711545164,0.060137810413902947,0.059657795296429394,0.06080992295358054,0.0605099298474761,0.06013537890286998,0.05910817705075293,0.06041105237213957,0.05893683046096956
0.060585801306180256,0.06023095820652758,0.06028042401235723,0.06153963819094029,0.06023439956840044,0.06283634043405853,0.062204866463121844,0.06078208813704793,0.059925700279937724,0.061761869478044934,0.059774910783261206
0.05977134612005728,0.05953381924330882,0.05961353453402255,0.06064871947129107,0.05941478598064996,0.06179674002296336,0.061313268272395686,0.06016303265321152,0.0591814086569839,0.06037874292853072,0.059006902409604586
0.060159328750791614,0.06000189683068584,0.06011976188994024,0.060839270506759364,0.060144213807527956,0.06186482279209155,0.06120679648115086,0.06083247587872099,0.05978475966648517,0.06060905146270351,0.059396392519822906
0.05954932655166025,0.05939982482921482,0.059325024001695724,0.06037266924475124,0.059514990305382466,0.06170559545119685,0.06096551821603691,0.06007703408992488,0.05901490838204337,0.05988318755126485,0.058681313582264374
